x,y,state
562.3000000000001,-150.40000000000003,PA
571.1,-145.40000000000003,PA
571.4625,-145.02500000000003,PA
571.6,-144.50000000000003,PA
571.6,-133.70000000000002,PA
571.4625,-133.175,PA
571.1,-132.8,PA
571.1,-132.8,PA
103.4,-97,OR
94.10000000000001,-91.5,OR
93.85000000000001,-91.41250000000001,OR
93.60000000000001,-91.4,OR
93.3125,-91.41250000000001,OR
93.10000000000001,-91.5,OR
84.30000000000001,-96.7,OR
75.4,-91.5,OR
75.15,-91.41250000000001,OR
74.9,-91.4,OR
74.61250000000001,-91.41250000000001,OR
74.4,-91.5,OR
65.60000000000001,-96.7,OR
56.80000000000001,-91.5,OR
56.55000000000001,-91.41250000000001,OR
56.30000000000001,-91.4,OR
56.01250000000001,-91.41250000000001,OR
55.80000000000001,-91.5,OR
46.5,-97,OR
46.1375,-97.375,OR
46,-97.9,OR
46,-108.2,OR
37.2,-113.3,OR
36.837500000000006,-113.67500000000001,OR
36.7,-114.2,OR
36.7,-125,OR
36.837500000000006,-125.525,OR
37.2,-125.9,OR
46.5,-131.20000000000002,OR
46.75,-131.28750000000002,OR
47,-131.3,OR
47.25,-131.28750000000002,OR
47.5,-131.20000000000002,OR
56.3,-126.20000000000002,OR
65.2,-131.20000000000002,OR
65.45,-131.28750000000002,OR
65.7,-131.3,OR
65.95,-131.28750000000002,OR
66.2,-131.20000000000002,OR
74.9,-126.20000000000002,OR
83.80000000000001,-131.3,OR
84.05000000000001,-131.3875,OR
84.30000000000001,-131.4,OR
84.55000000000001,-131.3875,OR
84.80000000000001,-131.3,OR
94.10000000000001,-126.00000000000001,OR
94.4625,-125.625,OR
94.60000000000001,-125.10000000000001,OR
94.60000000000001,-114.7,OR
103.4,-109.60000000000001,OR
103.76250000000002,-109.225,OR
103.9,-108.7,OR
103.9,-97.9,OR
103.76250000000002,-97.375,OR
103.4,-97,OR
103.4,-97,OR
323.3,-337.6,OK
313.90000000000003,-332.3,OK
313.65000000000003,-332.2125,OK
313.40000000000003,-332.2,OK
313.15000000000003,-332.2125,OK
312.90000000000003,-332.3,OK
304.1,-337.3,OK
295.3,-332.3,OK
295.05,-332.2125,OK
294.8,-332.2,OK
294.55,-332.2125,OK
294.3,-332.3,OK
285.5,-337.3,OK
276.6,-332.3,OK
276.35,-332.2125,OK
276.1,-332.2,OK
275.85,-332.2125,OK
275.6,-332.3,OK
266.8,-337.3,OK
258,-332.3,OK
257.75,-332.2125,OK
257.5,-332.2,OK
257.25,-332.2125,OK
257,-332.3,OK
247.7,-337.6,OK
247.33749999999998,-337.975,OK
247.2,-338.5,OK
247.2,-349.3,OK
247.33749999999998,-349.82500000000005,OK
247.7,-350.2,OK
257,-355.5,OK
257.25,-355.58750000000003,OK
257.5,-355.6,OK
257.75,-355.58750000000003,OK
258,-355.5,OK
266.8,-350.5,OK
275.6,-355.5,OK
275.85,-355.58750000000003,OK
276.1,-355.6,OK
276.35,-355.58750000000003,OK
276.6,-355.5,OK
285.5,-350.5,OK
293.8,-355.2,OK
293.8,-365.4,OK
293.9375,-365.92499999999995,OK
294.3,-366.29999999999995,OK
303.6,-371.79999999999995,OK
303.85,-371.8875,OK
304.1,-371.9,OK
304.38750000000005,-371.8875,OK
304.6,-371.79999999999995,OK
313.90000000000003,-366.29999999999995,OK
314.26250000000005,-365.92499999999995,OK
314.40000000000003,-365.4,OK
314.40000000000003,-355.2,OK
323.3,-350.2,OK
323.6625,-349.82500000000005,OK
323.8,-349.3,OK
323.8,-338.5,OK
323.73749999999995,-337.9375,OK
323.3,-337.6,OK
323.3,-337.6,OK
402.6,-199.7,OH
402.35,-199.6875,OH
402.1,-199.6,OH
392.70000000000005,-194.29999999999998,OH
392.3375000000001,-193.92499999999998,OH
392.20000000000005,-193.39999999999998,OH
392.20000000000005,-183.2,OH
383.90000000000003,-178.5,OH
375.1,-183.5,OH
374.85,-183.58749999999998,OH
374.6,-183.6,OH
374.35,-183.58749999999998,OH
374.1,-183.5,OH
364.8,-178.2,OH
364.4375,-177.825,OH
364.3,-177.29999999999998,OH
364.3,-167.2,OH
355.40000000000003,-162.1,OH
355.0375,-161.725,OH
354.90000000000003,-161.2,OH
354.90000000000003,-150.39999999999998,OH
355.0375,-149.87499999999997,OH
355.40000000000003,-149.49999999999997,OH
364.3,-144.29999999999998,OH
364.3,-134.7,OH
355.40000000000003,-129.7,OH
355.0375,-129.325,OH
354.90000000000003,-128.79999999999998,OH
354.90000000000003,-118,OH
355.0375,-117.475,OH
355.40000000000003,-117.1,OH
364.8,-111.8,OH
365.05,-111.7125,OH
365.3,-111.7,OH
365.55,-111.7125,OH
365.8,-111.8,OH
374.6,-116.8,OH
383.40000000000003,-111.8,OH
383.65000000000003,-111.7125,OH
383.90000000000003,-111.7,OH
384.15000000000003,-111.7125,OH
384.40000000000003,-111.8,OH
393.70000000000005,-117.1,OH
394.0625,-117.475,OH
394.20000000000005,-118,OH
394.20000000000005,-128.2,OH
402.6,-133,OH
410.90000000000003,-128.3,OH
410.90000000000003,-118.10000000000001,OH
411.0375,-117.57500000000002,OH
411.40000000000003,-117.2,OH
420.70000000000005,-111.9,OH
420.95000000000005,-111.81250000000001,OH
421.20000000000005,-111.80000000000001,OH
421.45000000000005,-111.81250000000001,OH
421.70000000000005,-111.9,OH
431.1,-117.2,OH
431.4625,-117.57500000000002,OH
431.6,-118.10000000000001,OH
431.6,-128.3,OH
440.40000000000003,-133.3,OH
440.76250000000005,-133.675,OH
440.90000000000003,-134.20000000000002,OH
440.90000000000003,-145,OH
440.76250000000005,-145.525,OH
440.40000000000003,-145.9,OH
431.6,-151.1,OH
431.6,-161.29999999999998,OH
431.4625,-161.825,OH
431.1,-162.2,OH
422.20000000000005,-167.2,OH
422.20000000000005,-177.39999999999998,OH
422.0625,-177.92499999999998,OH
421.70000000000005,-178.29999999999998,OH
412.90000000000003,-183.29999999999998,OH
412.90000000000003,-193.49999999999997,OH
412.76250000000005,-194.02499999999998,OH
412.40000000000003,-194.39999999999998,OH
403.1,-199.7,OH
402.85,-199.7,OH
402.6,-199.7,OH
402.6,-199.7,OH
555.6,-35.7,NY
555.9625,-35.325,NY
556.1,-34.800000000000004,NY
556.1,-24.1,NY
555.9625,-23.575000000000003,NY
555.6,-23.200000000000003,NY
546.7,-18.000000000000004,NY
546.7,-7.8,NY
546.5625,-7.275,NY
546.2,-6.8999999999999995,NY
536.9000000000001,-1.5999999999999996,NY
536.6500000000001,-1.5124999999999995,NY
536.4000000000001,-1.4999999999999996,NY
536.1500000000001,-1.5124999999999995,NY
535.9000000000001,-1.5999999999999996,NY
527.1000000000001,-6.6,NY
518.3000000000002,-1.5999999999999996,NY
518.0500000000002,-1.5124999999999995,NY
517.8000000000002,-1.4999999999999996,NY
517.5500000000002,-1.5124999999999995,NY
517.3000000000002,-1.5999999999999996,NY
507.9000000000002,-6.8999999999999995,NY
507.53750000000025,-7.275,NY
507.4000000000002,-7.8,NY
507.4000000000002,-18,NY
498.6000000000002,-23.2,NY
498.2375000000002,-23.574999999999996,NY
498.1000000000002,-24.099999999999998,NY
498.1000000000002,-34.3,NY
489.3000000000002,-39.3,NY
488.9375000000002,-39.675,NY
488.8000000000002,-40.199999999999996,NY
488.8000000000002,-50.39999999999999,NY
479.9000000000002,-55.39999999999999,NY
471.6000000000002,-50.599999999999994,NY
471.3500000000002,-50.51249999999999,NY
471.1000000000002,-50.49999999999999,NY
470.8500000000002,-50.51249999999999,NY
470.6000000000002,-50.599999999999994,NY
461.8000000000002,-55.599999999999994,NY
453.00000000000017,-50.599999999999994,NY
452.75000000000017,-50.51249999999999,NY
452.50000000000017,-50.49999999999999,NY
452.25000000000017,-50.51249999999999,NY
452.00000000000017,-50.599999999999994,NY
442.6000000000002,-55.89999999999999,NY
442.2375000000002,-56.27499999999999,NY
442.1000000000002,-56.79999999999999,NY
442.1000000000002,-66.49999999999999,NY
433.3000000000002,-71.69999999999999,NY
432.9375000000002,-72.07499999999999,NY
432.8000000000002,-72.6,NY
432.8000000000002,-82.8,NY
424.00000000000017,-87.8,NY
423.63750000000016,-88.17500000000001,NY
423.50000000000017,-88.7,NY
423.50000000000017,-99.5,NY
423.63750000000016,-100.025,NY
424.00000000000017,-100.4,NY
433.3000000000002,-105.7,NY
433.5500000000002,-105.7875,NY
433.8000000000002,-105.8,NY
434.0500000000002,-105.7875,NY
434.3000000000002,-105.7,NY
443.1000000000002,-100.7,NY
452.00000000000017,-105.7,NY
452.25000000000017,-105.7875,NY
452.50000000000017,-105.8,NY
452.75000000000017,-105.7875,NY
453.00000000000017,-105.7,NY
461.8000000000002,-100.7,NY
470.6000000000002,-105.7,NY
470.8500000000002,-105.7875,NY
471.1000000000002,-105.8,NY
471.3500000000002,-105.7875,NY
471.6000000000002,-105.7,NY
480.4000000000002,-100.7,NY
489.3000000000002,-105.7,NY
489.5500000000002,-105.7875,NY
489.8000000000002,-105.8,NY
490.0500000000002,-105.7875,NY
490.3000000000002,-105.7,NY
499.1000000000002,-100.7,NY
507.9000000000002,-105.7,NY
508.1500000000002,-105.7875,NY
508.4000000000002,-105.8,NY
508.6500000000002,-105.7875,NY
508.9000000000002,-105.7,NY
517.8000000000002,-100.7,NY
526.6000000000001,-105.7,NY
526.8500000000001,-105.7875,NY
527.1000000000001,-105.8,NY
527.3500000000001,-105.7875,NY
527.6000000000001,-105.7,NY
536.9000000000001,-100.4,NY
537.2625,-100.025,NY
537.4000000000001,-99.5,NY
537.4000000000001,-89.2,NY
546.2,-84.2,NY
546.5625,-83.82499999999999,NY
546.7,-83.3,NY
546.7,-73.1,NY
555.6,-67.89999999999999,NY
555.9625,-67.52499999999998,NY
556.1,-66.99999999999999,NY
556.1,-56.3,NY
555.9625,-55.775,NY
555.6,-55.4,NY
546.7,-50.4,NY
546.7,-40.8,NY
555.6,-35.7,NY
555.6,-35.7,NY
95.3,-265.1,NV
95.05,-265.08750000000003,NV
94.8,-265,NV
85.39999999999999,-259.7,NV
85.0375,-259.32500000000005,NV
84.89999999999999,-258.8,NV
84.89999999999999,-248.60000000000002,NV
76.1,-243.40000000000003,NV
75.73749999999998,-243.02500000000003,NV
75.6,-242.50000000000003,NV
75.6,-231.70000000000002,NV
75.73749999999998,-231.175,NV
76.1,-230.8,NV
84.89999999999999,-225.8,NV
84.89999999999999,-215.60000000000002,NV
85.0375,-215.07500000000002,NV
85.39999999999999,-214.70000000000002,NV
94.8,-209.4,NV
95.05,-209.3125,NV
95.3,-209.3,NV
95.55,-209.3125,NV
95.8,-209.4,NV
105.1,-214.70000000000002,NV
105.4625,-215.07500000000002,NV
105.6,-215.60000000000002,NV
105.6,-225.8,NV
114.39999999999999,-230.8,NV
114.76249999999999,-231.175,NV
114.89999999999999,-231.70000000000002,NV
114.89999999999999,-242.50000000000003,NV
114.76249999999999,-243.02500000000003,NV
114.39999999999999,-243.40000000000003,NV
105.6,-248.60000000000002,NV
105.6,-258.8,NV
105.4625,-259.32500000000005,NV
105.1,-259.7,NV
95.8,-265,NV
95.5875,-265.08750000000003,NV
95.3,-265.1,NV
95.3,-265.1,NV
232.1,-335.4,NM
231.9625,-334.875,NM
231.6,-334.5,NM
222.79999999999998,-329.3,NM
222.79999999999998,-318.90000000000003,NM
222.6625,-318.375,NM
222.29999999999998,-318.00000000000006,NM
212.99999999999997,-312.50000000000006,NM
212.74999999999997,-312.4125,NM
212.49999999999997,-312.40000000000003,NM
212.24999999999997,-312.4125,NM
211.99999999999997,-312.50000000000006,NM
202.69999999999996,-317.90000000000003,NM
202.33749999999995,-318.275,NM
202.19999999999996,-318.8,NM
202.19999999999996,-329.3,NM
193.29999999999995,-334.40000000000003,NM
192.93749999999994,-334.775,NM
192.79999999999995,-335.3,NM
192.79999999999995,-346,NM
192.93749999999994,-346.525,NM
193.29999999999995,-346.9,NM
202.59999999999997,-352.4,NM
202.84999999999997,-352.4875,NM
203.09999999999997,-352.5,NM
203.34999999999997,-352.4875,NM
203.59999999999997,-352.4,NM
212.39999999999998,-347.29999999999995,NM
221.29999999999998,-352.29999999999995,NM
221.54999999999998,-352.3875,NM
221.79999999999998,-352.4,NM
222.04999999999998,-352.3875,NM
222.29999999999998,-352.29999999999995,NM
231.6,-346.9,NM
231.9625,-346.525,NM
232.1,-346,NM
232.1,-335.4,NM
232.1,-335.4,NM
636.4,-218.8,NJ
627.5,-213.8,NJ
627.5,-203.60000000000002,NJ
627.3625,-203.07500000000002,NJ
627,-202.70000000000002,NJ
618.2,-197.70000000000002,NJ
618.2,-187.50000000000003,NJ
618.0625,-186.97500000000002,NJ
617.7,-186.60000000000002,NJ
608.9000000000001,-181.40000000000003,NJ
608.9000000000001,-171.20000000000005,NJ
608.7625,-170.67500000000004,NJ
608.4000000000001,-170.30000000000004,NJ
599.1000000000001,-165.00000000000003,NJ
598.8500000000001,-164.91250000000002,NJ
598.6000000000001,-164.90000000000003,NJ
598.3500000000001,-164.91250000000002,NJ
598.1000000000001,-165.00000000000003,NJ
589.2000000000002,-170.00000000000003,NJ
580.4000000000002,-165.00000000000003,NJ
580.1500000000002,-164.91250000000002,NJ
579.9000000000002,-164.90000000000003,NJ
579.6500000000002,-164.91250000000002,NJ
579.4000000000002,-165.00000000000003,NJ
570.1000000000003,-170.30000000000004,NJ
569.7375000000003,-170.67500000000004,NJ
569.6000000000003,-171.20000000000005,NJ
569.6000000000003,-182,NJ
569.7375000000003,-182.525,NJ
570.1000000000003,-182.9,NJ
578.9000000000002,-188.1,NJ
578.9000000000002,-198.29999999999998,NJ
579.0375000000003,-198.825,NJ
579.4000000000002,-199.2,NJ
588.2000000000002,-204.2,NJ
588.2000000000002,-214.39999999999998,NJ
588.3375000000002,-214.92499999999998,NJ
588.7000000000002,-215.29999999999998,NJ
597.6000000000001,-220.29999999999998,NJ
597.6000000000001,-229.89999999999998,NJ
588.7000000000002,-235.09999999999997,NJ
588.3375000000002,-235.47499999999997,NJ
588.2000000000002,-235.99999999999997,NJ
588.2000000000002,-246.19999999999996,NJ
579.5000000000001,-251.19999999999996,NJ
579.1375000000002,-251.57499999999996,NJ
579.0000000000001,-252.09999999999997,NJ
579.0000000000001,-262.9,NJ
579.1375000000002,-263.42499999999995,NJ
579.5000000000001,-263.79999999999995,NJ
588.8000000000001,-269.09999999999997,NJ
589.0500000000001,-269.1875,NJ
589.3000000000001,-269.2,NJ
589.5500000000001,-269.1875,NJ
589.8000000000001,-269.09999999999997,NJ
598.6,-264.09999999999997,NJ
607.4,-269.09999999999997,NJ
607.65,-269.1875,NJ
607.9,-269.2,NJ
608.15,-269.1875,NJ
608.4,-269.09999999999997,NJ
617.8,-263.79999999999995,NJ
618.1624999999999,-263.42499999999995,NJ
618.3,-262.9,NJ
618.3,-252.7,NJ
627,-247.7,NJ
627.3625,-247.325,NJ
627.5,-246.79999999999998,NJ
627.5,-236.6,NJ
636.4,-231.4,NJ
636.7624999999999,-231.025,NJ
636.9,-230.5,NJ
636.9,-219.7,NJ
636.7624999999999,-219.13750000000002,NJ
636.4,-218.8,NJ
636.4,-218.8,NJ
611.5,-67.3,NH
611.25,-67.2875,NH
611,-67.2,NH
601.7,-61.900000000000006,NH
601.3375000000001,-61.525000000000006,NH
601.2,-61.00000000000001,NH
601.2,-50.8,NH
592.4000000000001,-45.599999999999994,NH
592.0375000000001,-45.224999999999994,NH
591.9000000000001,-44.699999999999996,NH
591.9000000000001,-34,NH
592.0375000000001,-33.475,NH
592.4000000000001,-33.1,NH
601.7,-27.8,NH
601.95,-27.7125,NH
602.2,-27.7,NH
602.45,-27.7125,NH
602.7,-27.8,NH
612,-33.1,NH
612.3625,-33.475,NH
612.5,-34,NH
612.5,-44.2,NH
621.4,-49.400000000000006,NH
621.7624999999999,-49.775000000000006,NH
621.9,-50.300000000000004,NH
621.9,-61.10000000000001,NH
621.7624999999999,-61.62500000000001,NH
621.4,-62.00000000000001,NH
612,-67.30000000000001,NH
611.7125,-67.30000000000001,NH
611.5,-67.3,NH
611.5,-67.3,NH
224.1,-249.8,NE
223.85,-249.78750000000002,NE
223.6,-249.70000000000002,NE
214.29999999999998,-244.3,NE
213.93749999999997,-243.925,NE
213.79999999999998,-243.4,NE
213.79999999999998,-233.3,NE
205.49999999999997,-228.5,NE
196.89999999999998,-233.6,NE
196.64999999999998,-233.6875,NE
196.39999999999998,-233.7,NE
196.11249999999998,-233.6875,NE
195.89999999999998,-233.6,NE
186.59999999999997,-228.1,NE
186.23749999999995,-227.725,NE
186.09999999999997,-227.2,NE
186.09999999999997,-216.39999999999998,NE
186.23749999999995,-215.87499999999997,NE
186.59999999999997,-215.49999999999997,NE
195.89999999999998,-210.19999999999996,NE
196.14999999999998,-210.11249999999995,NE
196.39999999999998,-210.09999999999997,NE
196.64999999999998,-210.11249999999995,NE
196.89999999999998,-210.19999999999996,NE
205.7,-215.29999999999995,NE
214.29999999999998,-210.19999999999996,NE
214.54999999999998,-210.11249999999995,NE
214.79999999999998,-210.09999999999997,NE
215.08749999999998,-210.11249999999995,NE
215.29999999999998,-210.19999999999996,NE
224.6,-215.69999999999996,NE
224.9625,-216.07499999999996,NE
225.1,-216.59999999999997,NE
225.1,-226.69999999999996,NE
234,-231.79999999999995,NE
234.3625,-232.17499999999995,NE
234.5,-232.69999999999996,NE
234.5,-243.39999999999995,NE
234.3625,-243.92499999999995,NE
234,-244.29999999999995,NE
224.6,-249.69999999999996,NE
224.3125,-249.78750000000002,NE
224.1,-249.8,NE
224.1,-249.8,NE
155.4,-120.4,ND
155.15,-120.3875,ND
154.9,-120.3,ND
145.6,-115,ND
145.2375,-114.625,ND
145.1,-114.1,ND
145.1,-103.3,ND
145.2375,-102.775,ND
145.6,-102.4,ND
154.9,-96.9,ND
155.15,-96.8125,ND
155.4,-96.8,ND
155.65,-96.8125,ND
155.9,-96.9,ND
165.3,-102.4,ND
165.66250000000002,-102.775,ND
165.8,-103.3,ND
165.8,-114.1,ND
165.66250000000002,-114.625,ND
165.3,-115,ND
155.9,-120.3,ND
155.65,-120.35,ND
155.4,-120.4,ND
155.4,-120.4,ND
615.6,-283.9,NC
606.3000000000001,-278.4,NC
606.0500000000001,-278.31249999999994,NC
605.8000000000001,-278.29999999999995,NC
605.5500000000001,-278.31249999999994,NC
605.3000000000001,-278.4,NC
596.4000000000001,-283.59999999999997,NC
587.6000000000001,-278.4,NC
587.3500000000001,-278.31249999999994,NC
587.1000000000001,-278.29999999999995,NC
586.8125000000001,-278.31249999999994,NC
586.6000000000001,-278.4,NC
577.8000000000002,-283.59999999999997,NC
569.0000000000002,-278.4,NC
568.7500000000002,-278.31249999999994,NC
568.5000000000002,-278.29999999999995,NC
568.2500000000002,-278.31249999999994,NC
568.0000000000002,-278.4,NC
559.1000000000003,-283.59999999999997,NC
550.3000000000003,-278.4,NC
550.0500000000003,-278.31249999999994,NC
549.8000000000003,-278.29999999999995,NC
549.5125000000003,-278.31249999999994,NC
549.3000000000003,-278.4,NC
540.5000000000003,-283.59999999999997,NC
531.7000000000004,-278.4,NC
531.4500000000004,-278.31249999999994,NC
531.2000000000004,-278.29999999999995,NC
530.9500000000004,-278.31249999999994,NC
530.7000000000004,-278.4,NC
521.8000000000004,-283.59999999999997,NC
513.0000000000005,-278.4,NC
512.7500000000005,-278.31249999999994,NC
512.5000000000005,-278.29999999999995,NC
512.2125000000004,-278.31249999999994,NC
512.0000000000005,-278.4,NC
503.20000000000044,-283.59999999999997,NC
494.40000000000043,-278.4,NC
494.15000000000043,-278.31249999999994,NC
493.90000000000043,-278.29999999999995,NC
493.6125000000004,-278.31249999999994,NC
493.40000000000043,-278.4,NC
484.1000000000004,-283.9,NC
483.7375000000004,-284.275,NC
483.6000000000004,-284.79999999999995,NC
483.6000000000004,-295.59999999999997,NC
483.7375000000004,-296.125,NC
484.1000000000004,-296.49999999999994,NC
493.40000000000043,-301.79999999999995,NC
493.65000000000043,-301.8875,NC
493.90000000000043,-301.9,NC
494.15000000000043,-301.8875,NC
494.40000000000043,-301.79999999999995,NC
503.20000000000044,-296.79999999999995,NC
511.50000000000045,-301.49999999999994,NC
511.50000000000045,-311.69999999999993,NC
511.6375000000005,-312.2249999999999,NC
512.0000000000005,-312.5999999999999,NC
521.3000000000004,-317.8999999999999,NC
521.5500000000004,-317.98749999999995,NC
521.8000000000004,-317.99999999999994,NC
522.0500000000004,-317.98749999999995,NC
522.3000000000004,-317.8999999999999,NC
531.2000000000004,-312.8999999999999,NC
540.0000000000003,-317.8999999999999,NC
540.2500000000003,-317.98749999999995,NC
540.5000000000003,-317.99999999999994,NC
540.7500000000003,-317.98749999999995,NC
541.0000000000003,-317.8999999999999,NC
549.8000000000003,-312.8999999999999,NC
558.1000000000003,-317.5999999999999,NC
558.1000000000003,-327.7999999999999,NC
558.2375000000003,-328.32499999999993,NC
558.6000000000003,-328.6999999999999,NC
568.0000000000002,-334.1999999999999,NC
568.2500000000002,-334.2874999999999,NC
568.5000000000002,-334.2999999999999,NC
568.7875000000003,-334.2874999999999,NC
569.0000000000002,-334.1999999999999,NC
577.8000000000002,-328.9999999999999,NC
586.6000000000001,-334.1999999999999,NC
586.8500000000001,-334.2874999999999,NC
587.1000000000001,-334.2999999999999,NC
587.3875000000002,-334.2874999999999,NC
587.6000000000001,-334.1999999999999,NC
596.9000000000001,-328.6999999999999,NC
597.2625,-328.32499999999993,NC
597.4000000000001,-327.7999999999999,NC
597.4000000000001,-317.5999999999999,NC
606.3000000000001,-312.5999999999999,NC
606.6625,-312.2249999999999,NC
606.8000000000001,-311.69999999999993,NC
606.8000000000001,-301.49999999999994,NC
615.6,-296.49999999999994,NC
615.9625,-296.125,NC
616.1,-295.59999999999997,NC
616.1,-284.79999999999995,NC
615.9625,-284.3125,NC
615.6,-283.9,NC
615.6,-283.9,NC
141,-162.2,MT
140.75,-162.1875,MT
140.5,-162.1,MT
131.2,-156.79999999999998,MT
130.83749999999998,-156.42499999999998,MT
130.7,-155.89999999999998,MT
130.7,-146,MT
121.89999999999999,-141,MT
121.5375,-140.625,MT
121.39999999999999,-140.1,MT
121.39999999999999,-129.29999999999998,MT
121.5375,-128.77499999999998,MT
121.89999999999999,-128.39999999999998,MT
131.2,-123.09999999999998,MT
131.45,-123.01249999999999,MT
131.7,-122.99999999999999,MT
131.95,-123.01249999999999,MT
132.2,-123.09999999999998,MT
141.5,-128.39999999999998,MT
141.8625,-128.77499999999998,MT
142,-129.29999999999998,MT
142,-139.2,MT
150.8,-144.2,MT
151.16250000000002,-144.575,MT
151.3,-145.1,MT
151.3,-155.9,MT
